<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SIBN,D,01/04/19,00:00:00,323.6500000,327.0000000,322.9500000,324.6500000,444200
SIBN,D,02/04/19,00:00:00,324.6500000,326.9000000,323.2500000,325.7500000,187240
SIBN,D,03/04/19,00:00:00,326.8000000,329.2500000,325.2000000,325.8500000,194160
SIBN,D,04/04/19,00:00:00,326.2500000,326.5500000,321.6000000,324.0000000,249920
SIBN,D,05/04/19,00:00:00,323.7500000,327.7500000,322.2500000,325.7500000,232090
SIBN,D,08/04/19,00:00:00,327.3000000,336.7500000,326.5500000,336.7500000,832810
SIBN,D,09/04/19,00:00:00,337.5000000,342.0500000,337.4000000,340.7000000,1121070
SIBN,D,10/04/19,00:00:00,341.0000000,345.7000000,340.1000000,345.6500000,501380
SIBN,D,11/04/19,00:00:00,345.6000000,346.0000000,333.0000000,338.5000000,667590
SIBN,D,12/04/19,00:00:00,338.1000000,345.3000000,338.0500000,345.2000000,652540
SIBN,D,15/04/19,00:00:00,345.4000000,354.4000000,345.2500000,346.8000000,1120030
SIBN,D,16/04/19,00:00:00,350.2000000,352.2500000,347.5500000,348.3500000,382800
SIBN,D,17/04/19,00:00:00,350.4500000,350.5000000,349.0000000,349.4500000,219350
SIBN,D,18/04/19,00:00:00,349.3000000,349.3000000,345.0000000,348.4000000,324630
SIBN,D,19/04/19,00:00:00,349.0000000,352.1000000,346.7500000,348.7000000,206300
SIBN,D,22/04/19,00:00:00,351.8000000,357.4000000,347.8000000,354.0000000,435100
SIBN,D,23/04/19,00:00:00,357.4500000,362.1000000,355.9500000,361.4500000,977980
SIBN,D,24/04/19,00:00:00,361.5000000,364.0000000,356.7000000,360.0000000,343070
SIBN,D,25/04/19,00:00:00,360.0000000,366.6500000,360.0000000,365.0000000,764400
SIBN,D,26/04/19,00:00:00,364.4500000,366.0000000,361.1000000,363.8000000,449700
SIBN,D,29/04/19,00:00:00,364.0000000,364.8500000,361.0000000,362.9000000,156830
SIBN,D,30/04/19,00:00:00,362.9000000,364.2000000,355.0000000,360.0000000,681360
SIBN,D,02/05/19,00:00:00,360.2000000,363.7000000,359.0500000,361.7000000,147480
SIBN,D,03/05/19,00:00:00,363.3500000,365.0000000,359.2000000,362.7000000,146770
SIBN,D,06/05/19,00:00:00,358.5500000,361.8500000,357.0000000,359.3000000,174560
SIBN,D,07/05/19,00:00:00,359.5500000,359.9000000,351.8500000,356.9000000,248680
SIBN,D,08/05/19,00:00:00,353.1000000,356.5000000,348.1000000,355.0500000,322600
SIBN,D,10/05/19,00:00:00,353.2000000,357.4000000,345.8500000,349.8000000,468270
SIBN,D,13/05/19,00:00:00,349.8500000,354.0000000,342.5500000,345.2500000,552910
SIBN,D,14/05/19,00:00:00,343.6500000,351.1000000,342.5500000,350.0000000,421140
SIBN,D,15/05/19,00:00:00,350.0500000,355.0000000,344.6000000,348.0000000,620400
SIBN,D,16/05/19,00:00:00,347.0000000,355.3000000,346.4500000,351.8000000,342420
SIBN,D,17/05/19,00:00:00,349.5500000,355.0000000,348.0000000,349.9500000,326160
SIBN,D,20/05/19,00:00:00,351.4000000,352.6000000,345.5000000,351.7000000,397480
SIBN,D,21/05/19,00:00:00,352.7500000,369.9500000,351.0500000,367.0000000,1696430
SIBN,D,22/05/19,00:00:00,368.4500000,385.0000000,368.0000000,380.0000000,1692320
SIBN,D,23/05/19,00:00:00,380.1500000,381.9500000,375.5000000,376.0000000,676910
SIBN,D,24/05/19,00:00:00,377.0000000,380.0000000,372.8000000,375.0000000,396330
SIBN,D,27/05/19,00:00:00,375.0500000,379.0000000,371.4000000,374.7000000,267760
SIBN,D,28/05/19,00:00:00,373.6500000,375.3500000,367.3000000,368.0000000,725170
SIBN,D,29/05/19,00:00:00,368.3000000,371.2500000,364.1500000,370.5000000,286260
SIBN,D,30/05/19,00:00:00,372.8500000,380.6500000,372.8500000,374.0000000,664770
SIBN,D,31/05/19,00:00:00,372.4000000,374.2500000,367.5500000,372.6000000,387430
SIBN,D,03/06/19,00:00:00,370.5000000,374.2500000,366.5000000,370.4000000,1096150
SIBN,D,04/06/19,00:00:00,368.9000000,373.9500000,365.4000000,367.0000000,668980
SIBN,D,05/06/19,00:00:00,368.7000000,373.6000000,366.2500000,368.3000000,1109920
SIBN,D,06/06/19,00:00:00,367.4500000,376.2000000,367.4500000,369.5000000,609890
SIBN,D,07/06/19,00:00:00,371.0500000,374.4500000,367.1500000,369.4500000,627100
SIBN,D,10/06/19,00:00:00,369.1000000,371.9500000,365.7500000,368.1000000,567990
SIBN,D,11/06/19,00:00:00,369.1500000,379.0000000,368.0500000,379.0000000,965800
SIBN,D,13/06/19,00:00:00,377.5000000,392.3000000,376.9000000,392.3000000,1049740
SIBN,D,14/06/19,00:00:00,392.3500000,399.8500000,387.1000000,398.0000000,2270620
SIBN,D,17/06/19,00:00:00,400.0000000,405.0000000,397.7500000,400.1000000,729800
SIBN,D,18/06/19,00:00:00,399.8000000,404.2500000,392.1500000,402.2000000,1049760
SIBN,D,19/06/19,00:00:00,402.6500000,412.0000000,401.2500000,403.3500000,770090
SIBN,D,20/06/19,00:00:00,406.4500000,407.5000000,400.2000000,402.0000000,1336490
SIBN,D,21/06/19,00:00:00,403.0000000,406.9000000,401.1000000,404.9000000,479410
SIBN,D,24/06/19,00:00:00,405.5500000,408.0000000,401.0000000,402.1000000,470740
SIBN,D,25/06/19,00:00:00,402.4500000,402.5500000,397.2000000,399.0500000,465990
SIBN,D,26/06/19,00:00:00,400.0500000,402.3000000,400.0000000,401.6500000,381530
SIBN,D,27/06/19,00:00:00,401.6500000,405.2500000,401.1000000,403.9000000,936210
SIBN,D,28/06/19,00:00:00,398.1500000,402.4000000,397.2000000,400.9500000,822910
SIBN,D,01/07/19,00:00:00,403.0000000,407.0000000,401.3000000,403.4000000,902520
SIBN,D,02/07/19,00:00:00,404.9500000,412.5000000,404.0500000,411.0000000,739810
SIBN,D,03/07/19,00:00:00,410.8500000,415.0000000,406.8000000,412.0500000,437020
SIBN,D,04/07/19,00:00:00,410.5000000,414.5000000,409.7000000,412.1000000,333350
SIBN,D,05/07/19,00:00:00,413.9000000,414.7000000,409.0000000,414.0000000,452860
SIBN,D,08/07/19,00:00:00,413.0000000,415.0000000,408.1000000,409.9000000,346190
SIBN,D,09/07/19,00:00:00,410.2000000,413.8000000,410.0000000,413.3000000,468600
SIBN,D,10/07/19,00:00:00,413.6500000,419.4500000,413.6000000,416.2500000,673810
SIBN,D,11/07/19,00:00:00,417.6000000,420.0000000,410.6000000,414.9000000,583420
SIBN,D,12/07/19,00:00:00,416.0000000,416.7500000,405.8500000,411.0000000,653530
SIBN,D,15/07/19,00:00:00,413.8500000,415.5500000,408.0000000,412.9000000,377580
SIBN,D,16/07/19,00:00:00,410.2500000,411.8500000,408.0500000,409.9500000,710730
SIBN,D,17/07/19,00:00:00,409.9500000,411.7500000,405.8500000,408.0000000,283710
SIBN,D,18/07/19,00:00:00,406.6500000,406.8000000,401.0500000,403.2500000,565900
SIBN,D,19/07/19,00:00:00,404.0000000,405.5000000,401.8000000,402.0000000,366700
SIBN,D,22/07/19,00:00:00,406.0000000,406.9500000,400.3000000,402.6000000,509850
SIBN,D,23/07/19,00:00:00,402.8000000,406.4500000,402.7500000,404.6500000,317720
SIBN,D,24/07/19,00:00:00,405.7000000,409.0000000,404.4000000,408.4500000,1173420
SIBN,D,25/07/19,00:00:00,408.7500000,416.5000000,408.7500000,411.5500000,358370
SIBN,D,26/07/19,00:00:00,413.2500000,416.9500000,410.6000000,415.0000000,508660
SIBN,D,29/07/19,00:00:00,416.0000000,417.5000000,412.9000000,415.1500000,371980
SIBN,D,30/07/19,00:00:00,417.1500000,419.4000000,414.0000000,418.1000000,278290
SIBN,D,31/07/19,00:00:00,418.5500000,427.8500000,416.8000000,426.5500000,556840
SIBN,D,01/08/19,00:00:00,426.5500000,438.1000000,425.0500000,435.9500000,924330
SIBN,D,02/08/19,00:00:00,432.3000000,436.0500000,420.0000000,424.4000000,1437160
SIBN,D,05/08/19,00:00:00,422.0500000,425.7500000,417.7000000,418.1500000,487280
SIBN,D,06/08/19,00:00:00,418.2000000,427.8500000,418.2000000,421.2000000,499050
SIBN,D,07/08/19,00:00:00,421.6000000,424.4500000,418.5000000,422.0000000,613840
SIBN,D,08/08/19,00:00:00,423.5000000,428.8000000,417.9000000,422.0000000,901480
SIBN,D,09/08/19,00:00:00,423.0000000,426.3000000,421.1000000,422.5000000,297830
SIBN,D,12/08/19,00:00:00,422.7500000,426.4500000,422.7500000,425.3500000,197480
SIBN,D,13/08/19,00:00:00,423.4000000,424.2500000,421.1000000,422.6000000,273740
SIBN,D,14/08/19,00:00:00,424.7000000,426.4000000,420.2500000,422.5500000,537450
SIBN,D,15/08/19,00:00:00,422.9500000,423.9500000,418.2500000,419.2000000,530010
SIBN,D,16/08/19,00:00:00,418.5500000,423.3000000,414.0000000,414.0000000,588010
SIBN,D,19/08/19,00:00:00,416.7500000,416.7500000,410.1000000,415.6500000,798380
SIBN,D,20/08/19,00:00:00,415.7000000,417.0500000,412.0500000,416.5000000,333050
SIBN,D,21/08/19,00:00:00,417.0000000,420.7000000,415.9500000,420.2000000,478070
SIBN,D,22/08/19,00:00:00,419.4000000,420.5500000,414.2000000,414.2000000,356930
SIBN,D,23/08/19,00:00:00,417.3500000,419.5000000,411.0000000,418.7000000,428890
SIBN,D,26/08/19,00:00:00,415.9000000,420.3500000,415.1000000,419.6000000,361280
SIBN,D,27/08/19,00:00:00,420.9000000,423.3000000,415.4000000,417.4000000,418980
SIBN,D,28/08/19,00:00:00,418.0500000,419.4000000,413.4000000,417.0000000,574930
SIBN,D,29/08/19,00:00:00,417.5000000,418.9000000,415.3500000,418.2000000,456210
SIBN,D,30/08/19,00:00:00,418.2000000,419.0000000,412.4000000,412.5000000,844500
SIBN,D,02/09/19,00:00:00,413.3000000,416.2000000,412.5000000,414.5000000,369910
SIBN,D,03/09/19,00:00:00,414.8000000,415.8500000,399.1500000,407.4000000,1712880
SIBN,D,04/09/19,00:00:00,408.9000000,420.0000000,407.7000000,408.7000000,994280
SIBN,D,05/09/19,00:00:00,411.9500000,414.3000000,411.3500000,413.8000000,1033100
SIBN,D,06/09/19,00:00:00,410.4500000,413.9000000,409.8000000,409.9000000,562650
SIBN,D,09/09/19,00:00:00,412.4000000,414.2000000,410.2000000,410.2000000,445330
SIBN,D,10/09/19,00:00:00,411.5000000,412.0000000,409.9000000,411.0000000,270720
SIBN,D,11/09/19,00:00:00,412.0000000,415.2000000,410.0000000,413.4000000,830650
SIBN,D,12/09/19,00:00:00,413.2500000,417.8000000,413.1000000,416.5000000,829650
SIBN,D,13/09/19,00:00:00,415.7000000,416.4000000,410.3500000,413.9500000,531120
SIBN,D,16/09/19,00:00:00,419.1000000,429.4500000,417.5000000,427.3000000,2194360
SIBN,D,17/09/19,00:00:00,427.0000000,435.0000000,422.0000000,423.0000000,1330460
SIBN,D,18/09/19,00:00:00,422.7000000,426.1500000,417.5500000,419.1000000,761690
SIBN,D,19/09/19,00:00:00,419.9000000,419.9000000,415.1000000,415.3000000,747860
SIBN,D,20/09/19,00:00:00,415.0500000,419.2000000,414.0000000,416.1000000,460880
SIBN,D,23/09/19,00:00:00,417.0000000,418.0000000,414.0500000,415.0500000,363790
SIBN,D,24/09/19,00:00:00,417.2500000,419.3500000,415.1000000,418.1000000,435120
SIBN,D,25/09/19,00:00:00,415.7500000,418.9000000,415.4500000,418.0000000,673280
SIBN,D,26/09/19,00:00:00,417.9000000,421.7000000,416.5500000,421.0000000,517240
SIBN,D,27/09/19,00:00:00,420.5500000,425.0000000,418.8500000,423.0000000,477240
SIBN,D,30/09/19,00:00:00,423.9000000,426.6000000,420.7000000,423.7500000,363850
SIBN,D,01/10/19,00:00:00,424.8000000,425.2000000,419.8000000,423.1000000,410260
SIBN,D,02/10/19,00:00:00,423.7000000,423.9500000,416.2500000,418.7500000,646080
SIBN,D,03/10/19,00:00:00,418.0000000,418.6000000,412.6500000,415.6000000,432820
SIBN,D,04/10/19,00:00:00,415.5500000,419.9500000,410.6000000,413.6500000,690660
SIBN,D,07/10/19,00:00:00,413.7500000,418.5000000,411.0000000,417.5000000,579790
SIBN,D,08/10/19,00:00:00,415.3000000,418.4000000,413.3000000,414.9000000,346030
SIBN,D,09/10/19,00:00:00,414.1000000,418.6500000,413.9000000,416.8000000,580720
SIBN,D,10/10/19,00:00:00,418.4000000,419.5000000,416.4000000,419.0000000,208050
SIBN,D,11/10/19,00:00:00,420.0000000,424.5000000,418.5000000,422.0000000,637070
SIBN,D,14/10/19,00:00:00,423.9000000,427.3000000,423.0000000,425.9000000,666280
SIBN,D,15/10/19,00:00:00,426.0000000,426.6000000,422.4500000,424.9000000,764900
SIBN,D,16/10/19,00:00:00,425.0000000,428.2000000,424.5500000,428.2000000,1398860
SIBN,D,17/10/19,00:00:00,413.0500000,419.0500000,412.3000000,418.0000000,1642090
SIBN,D,18/10/19,00:00:00,418.7500000,418.7500000,415.0000000,415.0000000,701670
SIBN,D,21/10/19,00:00:00,415.6500000,416.4500000,414.1000000,414.3000000,544230
SIBN,D,22/10/19,00:00:00,415.9500000,417.2500000,414.0000000,415.2000000,489460
SIBN,D,23/10/19,00:00:00,415.8000000,415.8000000,413.2500000,415.0000000,616450
SIBN,D,24/10/19,00:00:00,415.4500000,417.4500000,414.0500000,416.6500000,818910
SIBN,D,25/10/19,00:00:00,417.0000000,417.9000000,415.7500000,417.4500000,628600
SIBN,D,28/10/19,00:00:00,418.1500000,421.1500000,417.4500000,417.4500000,645050
SIBN,D,29/10/19,00:00:00,416.6500000,418.4000000,412.0000000,416.8500000,1069870
SIBN,D,30/10/19,00:00:00,416.7000000,416.8500000,413.4500000,413.4500000,653780
SIBN,D,31/10/19,00:00:00,414.7000000,416.4500000,413.4500000,415.0000000,570750
SIBN,D,01/11/19,00:00:00,415.0500000,416.6000000,413.6500000,416.6000000,572350
SIBN,D,05/11/19,00:00:00,417.0500000,424.0000000,416.8500000,420.9000000,1299080
SIBN,D,06/11/19,00:00:00,422.0000000,422.4000000,417.5500000,421.8000000,762650
SIBN,D,07/11/19,00:00:00,422.4500000,424.5000000,419.2000000,421.5500000,960650
SIBN,D,08/11/19,00:00:00,421.8500000,423.4500000,418.0000000,420.0000000,599700
SIBN,D,11/11/19,00:00:00,420.8000000,424.4000000,419.4500000,423.0000000,673340
SIBN,D,12/11/19,00:00:00,423.0000000,424.4500000,421.5000000,422.1000000,665630
SIBN,D,13/11/19,00:00:00,422.4500000,423.0000000,418.5000000,419.3500000,383290
SIBN,D,14/11/19,00:00:00,418.5000000,421.6000000,416.5500000,417.0000000,980910
SIBN,D,15/11/19,00:00:00,417.0500000,423.2000000,417.0500000,420.8000000,461610
SIBN,D,18/11/19,00:00:00,425.1000000,426.6000000,417.5000000,423.0000000,1654150
