<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
IMOEX,D,20/02/12,00:00:00,1573.4300000,1585.7400000,1573.4300000,1576.6800000,26520670293
IMOEX,D,21/02/12,00:00:00,1577.0200000,1578.5900000,1555.6000000,1559.8100000,36586927201
IMOEX,D,22/02/12,00:00:00,1560.4400000,1571.1300000,1534.9300000,1537.5000000,44511693689
IMOEX,D,24/02/12,00:00:00,1544.4600000,1600.6100000,1544.4600000,1599.9200000,68147509985
IMOEX,D,27/02/12,00:00:00,1591.7600000,1607.6900000,1585.5100000,1595.5700000,52817239248
IMOEX,D,28/02/12,00:00:00,1597.0500000,1604.2200000,1570.2500000,1579.2800000,45163005506
IMOEX,D,29/02/12,00:00:00,1579.6800000,1602.7200000,1579.3800000,1594.3200000,44201318712
IMOEX,D,01/03/12,00:00:00,1590.4600000,1598.9400000,1577.9800000,1598.8300000,43069454241
IMOEX,D,02/03/12,00:00:00,1599.2500000,1616.7600000,1587.8200000,1614.1500000,47041246799
IMOEX,D,05/03/12,00:00:00,1611.9000000,1629.5200000,1608.5800000,1622.4400000,47527601991
IMOEX,D,06/03/12,00:00:00,1622.4200000,1622.4200000,1551.1900000,1551.2900000,62403153714
IMOEX,D,07/03/12,00:00:00,1553.9200000,1574.8200000,1552.7200000,1571.6500000,44947923853
IMOEX,D,11/03/12,00:00:00,1582.3300000,1608.6000000,1582.3300000,1604.4200000,17294155860
IMOEX,D,12/03/12,00:00:00,1595.9600000,1619.2000000,1592.5600000,1603.7400000,48931574757
IMOEX,D,13/03/12,00:00:00,1607.9600000,1619.9000000,1606.2000000,1619.9000000,40362727763
IMOEX,D,14/03/12,00:00:00,1621.2600000,1634.3100000,1619.6800000,1624.4800000,67103084405
IMOEX,D,15/03/12,00:00:00,1627.4200000,1639.6200000,1618.3800000,1622.2300000,78777673373
IMOEX,D,16/03/12,00:00:00,1625.4800000,1629.0100000,1608.8500000,1616.4500000,45504458346
IMOEX,D,19/03/12,00:00:00,1617.3100000,1626.8100000,1579.1700000,1588.5800000,50405338669
IMOEX,D,20/03/12,00:00:00,1588.3000000,1594.0700000,1554.4500000,1559.0100000,46952068576
IMOEX,D,21/03/12,00:00:00,1561.3300000,1572.2300000,1542.1500000,1554.0400000,51068196191
